Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill,totalAppliances,CostPerAppliance
23,23.0,2.0,18.0,1.0,0,12,1,19,656,8.8,5772.8,67.0,86.16119402985075
17,22.0,1.0,4.0,1.0,0,6,11,8,329,8.2,2697.7999999999997,45.0,59.9511111111111
10,19.0,0.0,4.0,1.0,0,12,12,12,332,9.1,3021.2,34.0,88.85882352941177
7,19.0,2.0,14.0,1.0,0,8,2,25,474,7.6,3602.3999999999996,43.0,83.7767441860465
15,23.0,2.0,15.0,1.0,0,5,9,22,660,9.3,6138.000000000001,56.0,109.60714285714288
8,19.0,2.0,7.0,1.0,0,8,8,2,492,8.9,4378.8,37.0,118.34594594594596
9,18.0,2.0,17.0,7.0,0,1,3,28,621,8.1,5030.099999999999,53.0,94.90754716981131
16,22.0,3.0,17.0,1.0,0,2,10,19,642,8.5,5457.0,59.0,92.49152542372882
6,17.0,1.0,6.0,1.0,0,10,14,13,376,7.7,2895.2000000000003,31.0,93.39354838709679
21,22.0,0.0,16.0,1.0,0,12,6,18,538,8.7,4680.599999999999,60.0,78.00999999999999
18,22.0,0.0,18.0,1.0,0,9,12,23,444,9.1,4040.4,59.0,68.48135593220339
13,23.0,0.0,3.0,1.0,0,12,15,16,322,7.8,2511.6,40.0,62.79
18,23.0,1.0,3.0,12.0,0,7,8,1,657,8.9,5847.3,57.0,102.58421052631579
9,23.0,0.0,8.0,1.0,0,8,10,24,429,8.5,3646.5,41.0,88.9390243902439
20,22.0,3.0,16.0,1.0,0,1,0,6,528,7.9,4171.2,62.0,67.27741935483871
10,18.0,2.0,22.0,1.0,0,8,11,15,486,8.2,3985.2,53.0,75.19245283018867
17,23.0,3.0,13.0,1.0,0,9,9,10,667,9.3,6203.1,57.0,108.8263157894737
23,23.0,3.0,15.0,1.0,0,6,15,27,627,7.8,4890.599999999999,65.0,75.24
13,22.0,3.0,17.0,1.0,0,5,7,21,675,9.2,6209.999999999999,56.0,110.89285714285712
15,23.0,2.0,11.0,1.0,0,8,6,23,595,8.7,5176.5,52.0,99.54807692307692
9,22.0,1.0,3.0,1.0,0,12,8,16,375,8.9,3337.5,36.0,92.70833333333333
7,19.0,3.0,7.0,1.0,0,6,5,21,417,8.4,3502.8,37.0,94.67027027027028
19,23.0,3.0,11.0,1.0,0,5,0,2,508,7.9,4013.2,57.0,70.40701754385965
14,22.0,2.0,18.0,1.0,0,6,15,23,641,7.8,4999.8,57.0,87.71578947368421
10,20.0,3.0,20.0,1.0,0,9,9,29,536,9.3,4984.8,54.0,92.31111111111112
10,17.0,3.0,7.0,1.0,0,2,12,22,444,9.1,4040.4,38.0,106.32631578947368
7,23.0,3.0,15.0,7.0,0,6,7,30,573,9.2,5271.599999999999,55.0,95.84727272727272
10,18.0,2.0,21.0,1.0,0,12,3,28,487,8.1,3944.7,52.0,75.85961538461538
17,22.0,2.0,19.0,1.0,0,6,13,13,625,7.4,4625.0,61.0,75.81967213114754
17,22.0,2.0,4.0,1.0,0,3,4,18,526,8.3,4365.8,46.0,94.90869565217392
21,22.0,1.0,21.0,12.0,0,4,10,15,813,8.5,6910.5,77.0,89.74675324675324
12,22.0,1.0,22.0,1.0,0,7,0,23,663,7.9,5237.7,58.0,90.3051724137931
5,19.0,3.0,17.0,1.0,0,2,0,16,309,7.9,2441.1,45.0,54.24666666666666
12,22.0,0.0,20.0,1.0,0,6,0,9,565,7.9,4463.5,55.0,81.15454545454546
5,18.0,2.0,13.0,1.0,0,6,8,30,466,8.9,4147.400000000001,39.0,106.34358974358976
20,23.0,1.0,10.0,1.0,0,8,1,20,574,8.8,5051.200000000001,55.0,91.84000000000002
12,22.0,2.0,19.0,1.0,0,3,14,15,458,7.7,3526.6,56.0,62.975
20,23.0,0.0,7.0,1.0,0,7,12,6,593,9.1,5396.3,51.0,105.80980392156863
16,22.0,0.0,8.0,1.0,0,5,14,31,354,7.7,2725.8,47.0,57.99574468085107
11,22.0,0.0,13.0,12.0,0,9,6,7,555,8.7,4828.5,58.0,83.25
22,23.0,0.0,3.0,1.0,0,5,7,28,417,9.2,3836.4,49.0,78.29387755102042
16,22.0,2.0,10.0,12.0,0,6,13,10,485,7.4,3589.0,62.0,57.88709677419355
12,23.0,0.0,12.0,1.0,0,2,5,3,530,8.4,4452.0,48.0,92.75
14,23.0,3.0,20.0,1.0,0,7,6,21,515,8.7,4480.5,61.0,73.45081967213115
8,18.0,3.0,7.0,1.0,0,10,5,30,338,8.4,2839.2000000000003,37.0,76.73513513513514
16,22.0,0.0,15.0,1.0,0,1,11,16,509,8.2,4173.799999999999,54.0,77.29259259259258
5,17.0,2.0,16.0,1.0,0,3,12,13,341,9.1,3103.1,41.0,75.68536585365854
14,22.0,1.0,12.0,12.0,0,1,7,15,688,9.2,6329.599999999999,61.0,103.7639344262295
8,20.0,2.0,19.0,7.0,0,2,4,10,608,8.3,5046.400000000001,56.0,90.11428571428573
14,22.0,1.0,9.0,1.0,0,10,3,1,395,8.1,3199.5,47.0,68.07446808510639
21,23.0,3.0,4.0,1.0,0,11,6,27,560,8.7,4872.0,52.0,93.6923076923077
20,22.0,3.0,22.0,1.0,0,4,1,13,645,8.8,5676.000000000001,68.0,83.47058823529413
20,22.0,2.0,10.0,1.0,0,9,3,10,627,8.1,5078.7,55.0,92.34
16,22.0,3.0,16.0,1.0,0,12,3,12,660,8.1,5346.0,58.0,92.17241379310344
22,23.0,0.0,5.0,1.0,0,7,7,19,529,9.2,4866.799999999999,51.0,95.42745098039214
14,23.0,3.0,11.0,1.0,0,7,8,10,575,8.9,5117.5,52.0,98.41346153846153
7,20.0,2.0,18.0,1.0,0,3,10,0,431,8.5,3663.5,48.0,76.32291666666667
11,23.0,0.0,6.0,1.0,0,10,9,30,320,9.3,2976.0,41.0,72.58536585365853
10,21.0,0.0,10.0,1.0,0,5,4,29,390,8.3,3237.0000000000005,42.0,77.07142857142858
5,20.0,2.0,13.0,1.0,0,4,9,17,373,9.3,3468.9,41.0,84.60731707317073
21,22.0,1.0,11.0,1.0,0,5,15,4,486,7.8,3790.8,56.0,67.69285714285715
13,22.0,0.0,15.0,1.0,0,11,2,12,605,7.6,4598.0,51.0,90.15686274509804
14,23.0,1.0,11.0,1.0,0,4,8,17,525,8.9,4672.5,50.0,93.45
7,21.0,1.0,19.0,7.0,0,7,13,0,490,7.4,3626.0,55.0,65.92727272727272
11,22.0,1.0,14.0,1.0,0,11,4,13,489,8.3,4058.7,49.0,82.83061224489795
11,22.0,3.0,12.0,1.0,0,5,10,7,497,8.5,4224.5,49.0,86.21428571428571
7,22.0,3.0,10.0,1.0,0,8,0,16,475,7.9,3752.5,43.0,87.26744186046511
21,23.0,0.0,9.0,1.0,0,9,0,16,463,7.9,3657.7,54.0,67.73518518518519
21,23.0,1.0,7.0,1.0,0,8,6,31,578,8.7,5028.599999999999,53.0,94.87924528301886
8,21.0,1.0,17.0,1.0,0,12,1,11,485,8.8,4268.0,48.0,88.91666666666667
7,20.0,2.0,14.0,1.0,0,7,5,28,597,8.4,5014.8,44.0,113.97272727272728
15,23.0,3.0,3.0,1.0,0,11,3,30,598,8.1,4843.8,45.0,107.64
19,23.0,1.0,7.0,12.0,0,10,0,6,593,7.9,4684.7,62.0,75.55967741935484
6,19.0,3.0,19.0,1.0,0,3,10,12,525,8.5,4462.5,48.0,92.96875
12,23.0,3.0,5.0,1.0,0,10,15,10,485,7.8,3783.0,44.0,85.97727272727273
12,22.0,2.0,16.0,1.0,0,9,0,27,638,7.9,5040.2,53.0,95.09811320754717
18,22.0,0.0,4.0,1.0,0,6,11,25,523,8.2,4288.599999999999,45.0,95.30222222222221
11,22.0,3.0,21.0,12.0,0,5,4,6,710,8.3,5893.000000000001,69.0,85.4057971014493
5,18.0,1.0,11.0,1.0,0,6,9,14,298,9.3,2771.4,36.0,76.98333333333333
6,22.0,2.0,11.0,1.0,0,2,13,26,363,7.4,2686.2000000000003,42.0,63.95714285714286
10,17.0,1.0,10.0,1.0,0,9,6,17,323,8.7,2810.1,39.0,72.05384615384615
7,23.0,1.0,21.0,7.0,0,6,9,17,701,9.3,6519.3,59.0,110.49661016949153
13,22.0,3.0,17.0,12.0,0,8,13,27,669,7.4,4950.6,67.0,73.88955223880598
22,22.0,1.0,18.0,1.0,0,3,0,26,481,7.9,3799.9,64.0,59.3734375
23,22.0,0.0,4.0,1.0,0,11,12,21,378,9.1,3439.7999999999997,50.0,68.79599999999999
8,23.0,2.0,16.0,1.0,0,5,14,2,424,7.7,3264.8,50.0,65.296
18,23.0,0.0,20.0,1.0,0,2,9,21,562,9.3,5226.6,62.0,84.30000000000001
22,22.0,1.0,10.0,1.0,0,10,8,9,544,8.9,4841.6,56.0,86.45714285714287
14,23.0,2.0,6.0,1.0,0,3,4,18,581,8.3,4822.3,46.0,104.83260869565218
18,22.0,3.0,14.0,1.0,0,6,3,19,609,8.1,4932.9,58.0,85.05
10,23.0,3.0,18.0,1.0,0,11,5,18,586,8.4,4922.400000000001,55.0,89.49818181818183
16,23.0,1.0,22.0,1.0,0,12,15,23,647,7.8,5046.599999999999,63.0,80.1047619047619
7,21.0,1.0,15.0,1.0,0,12,4,13,405,8.3,3361.5000000000005,45.0,74.70000000000002
18,22.0,0.0,16.0,1.0,0,3,11,20,522,8.2,4280.4,57.0,75.09473684210526
18,22.0,2.0,3.0,12.0,0,10,14,8,547,7.7,4211.900000000001,57.0,73.89298245614036
9,19.0,3.0,13.0,1.0,0,10,13,6,603,7.4,4462.2,45.0,99.16
17,22.0,1.0,22.0,1.0,0,6,12,23,524,9.1,4768.4,63.0,75.68888888888888
9,23.0,2.0,6.0,1.0,0,4,10,24,446,8.5,3791.0,41.0,92.46341463414635
20,23.0,1.0,11.0,12.0,0,2,9,30,504,9.3,4687.200000000001,67.0,69.9582089552239
17,23.0,1.0,13.0,1.0,0,1,13,0,585,7.4,4329.0,55.0,78.7090909090909
7,23.0,2.0,13.0,1.0,0,10,4,4,621,8.3,5154.3,46.0,112.05
13,23.0,3.0,16.0,1.0,0,6,6,17,664,8.7,5776.799999999999,56.0,103.15714285714284
22,23.0,3.0,12.0,1.0,0,4,4,1,700,8.3,5810.000000000001,61.0,95.24590163934428
14,22.0,0.0,11.0,1.0,0,11,15,24,512,7.8,3993.6,48.0,83.2
13,23.0,3.0,7.0,1.0,0,7,8,3,603,8.9,5366.7,47.0,114.18510638297872
22,22.0,0.0,8.0,1.0,0,7,3,13,552,8.1,4471.2,53.0,84.36226415094339
12,22.0,2.0,15.0,1.0,0,4,1,28,495,8.8,4356.0,52.0,83.76923076923077
5,17.0,0.0,18.0,1.0,0,8,0,1,508,7.9,4013.2,41.0,97.88292682926829
6,21.0,3.0,14.0,1.0,0,9,6,23,598,8.7,5202.599999999999,45.0,115.61333333333332
9,20.0,1.0,16.0,1.0,0,11,14,6,330,7.7,2541.0,47.0,54.06382978723404
17,22.0,3.0,21.0,12.0,0,4,9,15,625,9.3,5812.5,75.0,77.5
7,19.0,2.0,17.0,1.0,0,10,12,26,581,9.1,5287.099999999999,46.0,114.93695652173912
17,22.0,2.0,14.0,1.0,0,4,5,13,614,8.4,5157.6,56.0,92.10000000000001
12,23.0,1.0,7.0,1.0,0,10,12,16,523,9.1,4759.3,44.0,108.1659090909091
23,23.0,0.0,9.0,1.0,0,5,8,9,546,8.9,4859.400000000001,56.0,86.775
13,22.0,3.0,19.0,1.0,0,2,5,30,478,8.4,4015.2,58.0,69.22758620689655
11,22.0,3.0,12.0,1.0,0,2,11,6,406,8.2,3329.2,49.0,67.94285714285714
5,17.0,3.0,15.0,1.0,0,1,13,27,463,7.4,3426.2000000000003,41.0,83.5658536585366
13,22.0,1.0,4.0,1.0,0,1,0,22,496,7.9,3918.4,41.0,95.57073170731708
14,22.0,1.0,7.0,12.0,0,3,15,11,566,7.8,4414.8,56.0,78.83571428571429
10,21.0,3.0,6.0,1.0,0,7,10,8,518,8.5,4403.0,41.0,107.39024390243902
7,18.0,1.0,7.0,1.0,0,4,10,3,223,8.5,1895.5,34.0,55.75
19,22.0,1.0,18.0,12.0,0,10,10,16,598,8.5,5083.0,72.0,70.59722222222223
13,23.0,3.0,16.0,12.0,0,3,8,19,739,8.9,6577.1,67.0,98.16567164179105
20,23.0,1.0,5.0,1.0,0,1,11,14,503,8.2,4124.599999999999,50.0,82.49199999999999
6,19.0,3.0,7.0,1.0,0,2,12,26,312,9.1,2839.2,36.0,78.86666666666666
14,23.0,1.0,13.0,12.0,0,2,4,2,646,8.3,5361.8,63.0,85.10793650793651
23,23.0,2.0,13.0,1.0,0,12,11,24,541,8.2,4436.2,62.0,71.5516129032258
8,22.0,2.0,21.0,1.0,0,8,8,31,476,8.9,4236.400000000001,54.0,78.45185185185186
15,22.0,2.0,5.0,1.0,0,2,3,31,310,8.1,2511.0,45.0,55.8
20,23.0,2.0,20.0,1.0,0,10,15,26,748,7.8,5834.4,66.0,88.39999999999999
18,22.0,3.0,11.0,1.0,0,9,14,26,650,7.7,5005.0,55.0,91.0
18,22.0,1.0,12.0,1.0,0,3,7,29,574,9.2,5280.799999999999,54.0,97.79259259259258
7,18.0,0.0,19.0,1.0,0,7,5,9,343,8.4,2881.2000000000003,45.0,64.02666666666667
21,23.0,1.0,18.0,1.0,0,6,1,29,535,8.8,4708.0,64.0,73.5625
21,22.0,1.0,9.0,1.0,0,8,5,24,498,8.4,4183.2,54.0,77.46666666666667
9,23.0,0.0,21.0,1.0,0,9,14,22,547,7.7,4211.900000000001,54.0,77.99814814814816
15,23.0,2.0,9.0,1.0,0,11,9,11,430,9.3,3999.000000000001,50.0,79.98000000000002
9,21.0,3.0,22.0,7.0,0,8,14,8,583,7.7,4489.1,62.0,72.40483870967742
23,22.0,0.0,10.0,1.0,0,12,5,6,423,8.4,3553.2000000000003,56.0,63.45
10,21.0,3.0,4.0,7.0,0,9,8,19,382,8.9,3399.8,45.0,75.55111111111111
8,19.0,3.0,18.0,1.0,0,6,7,24,446,9.2,4103.2,49.0,83.73877551020408
21,23.0,2.0,16.0,1.0,0,5,3,17,712,8.1,5767.2,63.0,91.54285714285714
16,22.0,0.0,20.0,1.0,0,5,8,0,590,8.9,5251.0,59.0,89.0
16,22.0,0.0,8.0,12.0,0,11,14,16,523,7.7,4027.1,58.0,69.43275862068965
7,23.0,0.0,19.0,1.0,0,2,7,30,333,9.2,3063.6,50.0,61.272
19,22.0,2.0,13.0,1.0,0,11,12,9,466,9.1,4240.599999999999,57.0,74.39649122807016
12,23.0,2.0,17.0,1.0,0,2,0,28,502,7.9,3965.8,55.0,72.10545454545455
10,23.0,2.0,15.0,1.0,0,12,13,0,455,7.4,3367.0,51.0,66.01960784313725
6,19.0,2.0,15.0,1.0,0,9,3,9,317,8.1,2567.7,43.0,59.71395348837209
21,23.0,2.0,11.0,12.0,0,6,13,28,786,7.4,5816.400000000001,69.0,84.29565217391306
10,22.0,0.0,11.0,7.0,0,5,7,0,448,9.2,4121.599999999999,50.0,82.43199999999999
7,20.0,3.0,11.0,7.0,0,1,10,23,464,8.5,3944.0,48.0,82.16666666666667
18,23.0,3.0,7.0,1.0,0,5,8,13,470,8.9,4183.0,52.0,80.4423076923077
10,21.0,2.0,18.0,1.0,0,1,6,18,559,8.7,4863.299999999999,52.0,93.52499999999999
8,22.0,3.0,18.0,7.0,0,3,9,14,493,9.3,4584.900000000001,58.0,79.05000000000001
19,22.0,0.0,4.0,12.0,0,1,10,23,569,8.5,4836.5,57.0,84.85087719298245
18,23.0,2.0,18.0,1.0,0,5,15,25,672,7.8,5241.599999999999,62.0,84.54193548387096
6,20.0,3.0,17.0,1.0,0,7,1,17,548,8.8,4822.400000000001,47.0,102.60425531914895
10,18.0,1.0,10.0,1.0,0,3,0,28,275,7.9,2172.5,40.0,54.3125
14,22.0,2.0,15.0,1.0,0,4,11,24,397,8.2,3255.3999999999996,54.0,60.28518518518518
19,22.0,0.0,7.0,1.0,0,3,14,24,349,7.7,2687.3,49.0,54.84285714285715
10,19.0,0.0,22.0,7.0,0,4,1,24,392,8.8,3449.6000000000004,58.0,59.475862068965526
20,23.0,0.0,19.0,1.0,0,4,9,0,529,9.3,4919.700000000001,63.0,78.0904761904762
12,23.0,0.0,7.0,12.0,0,8,9,8,627,9.3,5831.1,54.0,107.98333333333333
20,23.0,0.0,20.0,1.0,0,12,6,18,564,8.7,4906.799999999999,64.0,76.66874999999999
23,23.0,1.0,7.0,1.0,0,12,8,9,398,8.9,3542.2000000000003,55.0,64.40363636363637
13,22.0,3.0,3.0,1.0,0,6,3,3,401,8.1,3248.1,42.0,77.33571428571429
15,23.0,3.0,10.0,1.0,0,5,6,12,628,8.7,5463.599999999999,52.0,105.06923076923076
15,23.0,2.0,17.0,1.0,0,4,10,22,571,8.5,4853.5,58.0,83.68103448275862
14,22.0,0.0,17.0,1.0,0,9,5,4,450,8.4,3780.0,54.0,70.0
16,23.0,2.0,7.0,1.0,0,6,9,20,486,9.3,4519.8,49.0,92.24081632653062
15,23.0,3.0,20.0,1.0,0,6,6,14,729,8.7,6342.299999999999,62.0,102.29516129032257
23,23.0,0.0,13.0,1.0,0,4,1,21,450,8.8,3960.000000000001,60.0,66.00000000000001
12,23.0,2.0,13.0,1.0,0,11,1,7,557,8.8,4901.6,51.0,96.10980392156864
11,22.0,1.0,3.0,1.0,0,6,10,30,363,8.5,3085.5,38.0,81.19736842105263
12,22.0,0.0,22.0,12.0,0,3,5,25,749,8.4,6291.6,68.0,92.52352941176471
11,23.0,1.0,4.0,12.0,0,10,4,10,523,8.3,4340.900000000001,51.0,85.11568627450981
5,17.0,0.0,3.0,7.0,0,2,4,31,290,8.3,2407.0,32.0,75.21875
15,22.0,0.0,20.0,1.0,0,3,13,31,598,7.4,4425.2,58.0,76.29655172413793
8,21.0,1.0,22.0,1.0,0,2,11,17,604,8.2,4952.799999999999,53.0,93.44905660377357
23,23.0,2.0,10.0,1.0,0,9,4,20,425,8.3,3527.5000000000005,59.0,59.788135593220346
19,22.0,3.0,14.0,1.0,0,6,4,26,559,8.3,4639.700000000001,59.0,78.63898305084747
14,22.0,3.0,10.0,1.0,0,4,15,13,462,7.8,3603.6,50.0,72.072
8,23.0,2.0,10.0,1.0,0,8,5,16,416,8.4,3494.4,44.0,79.41818181818182
22,23.0,2.0,8.0,1.0,0,11,7,9,666,9.2,6127.2,56.0,109.41428571428571
15,23.0,2.0,9.0,1.0,0,7,4,27,496,8.3,4116.8,50.0,82.336
7,18.0,3.0,7.0,1.0,0,2,9,31,393,9.3,3654.9,36.0,101.525
22,23.0,2.0,5.0,1.0,0,10,4,31,521,8.3,4324.3,53.0,81.59056603773585
22,22.0,1.0,20.0,1.0,0,11,9,26,595,9.3,5533.5,66.0,83.8409090909091
23,23.0,2.0,3.0,1.0,0,10,15,16,515,7.8,4017.0,52.0,77.25
19,22.0,2.0,21.0,1.0,0,9,10,6,744,8.5,6324.0,65.0,97.29230769230769
11,22.0,0.0,18.0,1.0,0,5,12,26,467,9.1,4249.7,52.0,81.725
8,19.0,1.0,5.0,1.0,0,9,1,24,309,8.8,2719.2000000000003,34.0,79.9764705882353
21,23.0,0.0,11.0,1.0,0,3,12,6,473,9.1,4304.3,56.0,76.8625
13,23.0,1.0,11.0,1.0,0,7,14,16,595,7.7,4581.5,49.0,93.5
10,22.0,2.0,8.0,1.0,0,9,5,4,411,8.4,3452.4,43.0,80.28837209302326
15,23.0,1.0,22.0,1.0,0,3,10,4,596,8.5,5066.0,62.0,81.70967741935483
19,22.0,1.0,4.0,1.0,0,8,1,30,315,8.8,2772.0,47.0,58.97872340425532
23,22.0,2.0,20.0,1.0,0,3,7,28,588,9.2,5409.599999999999,68.0,79.55294117647058
19,22.0,2.0,10.0,12.0,0,6,8,20,601,8.9,5348.900000000001,65.0,82.29076923076924
21,22.0,2.0,20.0,1.0,0,7,8,20,710,8.9,6319.0,66.0,95.74242424242425
12,23.0,0.0,14.0,1.0,0,2,13,0,371,7.4,2745.4,50.0,54.908
5,22.0,1.0,17.0,1.0,0,5,6,9,445,8.7,3871.499999999999,46.0,84.16304347826085
18,23.0,0.0,10.0,12.0,0,8,7,13,464,9.2,4268.799999999999,63.0,67.75873015873015
13,22.0,1.0,12.0,1.0,0,2,5,20,471,8.4,3956.4,49.0,80.74285714285715
7,19.0,0.0,3.0,1.0,0,12,7,6,292,9.2,2686.3999999999996,30.0,89.54666666666665
9,23.0,2.0,5.0,1.0,0,6,12,7,514,9.1,4677.4,40.0,116.93499999999999
18,22.0,3.0,22.0,1.0,0,2,12,6,641,9.1,5833.099999999999,66.0,88.38030303030303
17,22.0,0.0,5.0,1.0,0,2,5,12,477,8.4,4006.8,45.0,89.04
22,22.0,0.0,12.0,1.0,0,1,1,5,397,8.8,3493.6000000000004,57.0,61.29122807017544
9,22.0,1.0,17.0,1.0,0,9,1,1,538,8.8,4734.400000000001,50.0,94.68800000000002
13,22.0,3.0,11.0,1.0,0,2,14,8,434,7.7,3341.8,50.0,66.836
9,21.0,1.0,10.0,1.0,0,10,1,31,500,8.8,4400.0,42.0,104.76190476190476
11,22.0,0.0,10.0,1.0,0,11,15,31,408,7.8,3182.4,44.0,72.32727272727273
14,23.0,2.0,6.0,1.0,0,5,14,9,358,7.7,2756.6,46.0,59.926086956521736
9,23.0,0.0,6.0,1.0,0,1,12,9,440,9.1,4004.0,39.0,102.66666666666667
8,18.0,3.0,8.0,1.0,0,8,5,30,303,8.4,2545.2000000000003,38.0,66.97894736842106
5,17.0,0.0,7.0,7.0,0,10,0,4,412,7.9,3254.8,36.0,90.41111111111111
12,22.0,2.0,7.0,1.0,0,2,2,12,525,7.6,3990.0,44.0,90.68181818181819
14,23.0,3.0,5.0,1.0,0,1,9,29,370,9.3,3441.0000000000005,46.0,74.80434782608697
16,23.0,3.0,16.0,12.0,0,5,9,10,599,9.3,5570.700000000001,70.0,79.58142857142859
9,23.0,0.0,12.0,1.0,0,2,1,22,470,8.8,4136.0,45.0,91.91111111111111
19,23.0,1.0,4.0,1.0,0,6,11,4,382,8.2,3132.3999999999996,48.0,65.25833333333333
19,22.0,1.0,11.0,1.0,0,12,15,11,390,7.8,3042.0,54.0,56.333333333333336
20,23.0,2.0,7.0,12.0,0,8,14,14,732,7.7,5636.400000000001,64.0,88.06875000000001
8,23.0,3.0,16.0,1.0,0,12,13,22,619,7.4,4580.6,51.0,89.81568627450982
18,23.0,0.0,10.0,12.0,0,6,14,0,672,7.7,5174.400000000001,63.0,82.13333333333334
19,23.0,1.0,10.0,1.0,0,12,9,22,411,9.3,3822.3,54.0,70.78333333333333
21,22.0,1.0,7.0,1.0,0,7,12,10,568,9.1,5168.8,52.0,99.4
13,23.0,2.0,5.0,12.0,0,3,0,17,601,7.9,4747.900000000001,55.0,86.32545454545456
20,23.0,3.0,10.0,1.0,0,6,11,8,446,8.2,3657.2,57.0,64.16140350877193
10,23.0,0.0,20.0,1.0,0,10,6,19,396,8.7,3445.2,54.0,63.8
19,23.0,2.0,12.0,1.0,0,12,10,16,448,8.5,3808.0,57.0,66.80701754385964
10,18.0,3.0,21.0,1.0,0,2,9,16,401,9.3,3729.3,53.0,70.36415094339623
8,21.0,1.0,16.0,1.0,0,1,13,0,587,7.4,4343.8,47.0,92.42127659574469
17,22.0,3.0,21.0,1.0,0,12,14,8,789,7.7,6075.3,64.0,94.9265625
19,22.0,2.0,12.0,12.0,0,7,0,24,530,7.9,4187.0,67.0,62.492537313432834
11,23.0,2.0,14.0,1.0,0,6,6,22,426,8.7,3706.2,51.0,72.67058823529412
8,23.0,0.0,6.0,1.0,0,10,0,17,432,7.9,3412.8,38.0,89.81052631578947
11,22.0,2.0,5.0,1.0,0,3,8,1,498,8.9,4432.2,41.0,108.10243902439024
5,20.0,2.0,11.0,1.0,0,5,9,2,551,9.3,5124.3,39.0,131.3923076923077
10,19.0,3.0,13.0,1.0,0,4,9,19,522,9.3,4854.6,46.0,105.53478260869566
7,17.0,0.0,4.0,7.0,0,6,3,1,443,8.1,3588.2999999999997,35.0,102.52285714285713
10,23.0,2.0,14.0,7.0,0,5,14,22,589,7.7,4535.3,56.0,80.9875
13,22.0,1.0,22.0,1.0,0,8,11,17,550,8.2,4510.0,59.0,76.44067796610169
13,23.0,1.0,5.0,1.0,0,2,0,4,353,7.9,2788.7000000000003,43.0,64.85348837209303
17,22.0,0.0,11.0,12.0,0,8,1,7,685,8.8,6028.000000000001,62.0,97.22580645161291
16,23.0,3.0,21.0,12.0,0,5,12,26,720,9.1,6552.0,75.0,87.36
9,23.0,0.0,12.0,7.0,0,5,2,1,575,7.6,4370.0,51.0,85.68627450980392
14,23.0,0.0,8.0,1.0,0,5,11,17,535,8.2,4387.0,46.0,95.3695652173913
12,23.0,0.0,5.0,12.0,0,11,13,1,604,7.4,4469.6,52.0,85.95384615384616
9,18.0,0.0,17.0,1.0,0,6,10,19,408,8.5,3468.0,45.0,77.06666666666666
21,23.0,2.0,6.0,12.0,0,3,6,24,741,8.7,6446.7,64.0,100.7296875
23,22.0,3.0,8.0,1.0,0,2,3,18,406,8.1,3288.6,57.0,57.694736842105264
22,23.0,2.0,3.0,1.0,0,12,10,22,520,8.5,4420.0,51.0,86.66666666666667
18,22.0,0.0,19.0,1.0,0,3,2,4,570,7.6,4332.0,60.0,72.2
17,23.0,1.0,15.0,1.0,0,4,13,30,563,7.4,4166.2,57.0,73.09122807017543
10,18.0,3.0,14.0,1.0,0,9,5,17,489,8.4,4107.6,46.0,89.29565217391306
12,22.0,0.0,12.0,12.0,0,5,1,20,638,8.8,5614.400000000001,58.0,96.80000000000001
14,23.0,0.0,8.0,1.0,0,5,15,2,461,7.8,3595.7999999999997,46.0,78.1695652173913
20,23.0,1.0,8.0,1.0,0,9,8,28,362,8.9,3221.8,53.0,60.78867924528302
9,18.0,2.0,4.0,1.0,0,1,1,31,436,8.8,3836.8,34.0,112.84705882352942
20,22.0,2.0,9.0,1.0,0,11,1,24,446,8.8,3924.8,54.0,72.68148148148148
12,22.0,2.0,20.0,1.0,0,4,5,6,449,8.4,3771.6,57.0,66.16842105263157
14,23.0,3.0,4.0,1.0,0,2,11,21,367,8.2,3009.3999999999996,45.0,66.87555555555555
5,19.0,0.0,14.0,1.0,0,7,2,21,256,7.6,1945.6,39.0,49.88717948717949
10,23.0,0.0,12.0,7.0,0,10,14,21,450,7.7,3465.0,52.0,66.63461538461539
16,22.0,3.0,14.0,1.0,0,9,3,25,545,8.1,4414.5,56.0,78.83035714285714
8,20.0,3.0,9.0,1.0,0,4,2,8,350,7.6,2660.0,41.0,64.8780487804878
9,18.0,1.0,15.0,1.0,0,6,5,7,525,8.4,4410.0,44.0,100.22727272727273
6,21.0,2.0,14.0,1.0,0,6,13,7,485,7.4,3589.0,44.0,81.56818181818181
15,23.0,0.0,11.0,12.0,0,7,0,18,518,7.9,4092.2,61.0,67.08524590163934
9,21.0,1.0,11.0,1.0,0,4,2,31,305,7.6,2318.0,43.0,53.906976744186046
22,22.0,2.0,20.0,1.0,0,10,11,23,688,8.2,5641.599999999999,67.0,84.20298507462685
11,22.0,3.0,18.0,1.0,0,11,15,0,600,7.8,4680.0,55.0,85.0909090909091
13,22.0,3.0,6.0,1.0,0,9,13,7,379,7.4,2804.6,45.0,62.324444444444445
6,17.0,1.0,18.0,1.0,0,8,6,26,466,8.7,4054.2,43.0,94.28372093023255
23,22.0,2.0,21.0,1.0,0,10,5,23,605,8.4,5082.0,69.0,73.65217391304348
17,22.0,2.0,15.0,12.0,0,10,0,16,614,7.9,4850.6,68.0,71.33235294117648
23,23.0,2.0,11.0,1.0,0,9,7,20,678,9.2,6237.599999999999,60.0,103.96
